,Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_State_FIPS,Prscrbr_Type,Prscrbr_Type_Src,Brnd_Name,Gnrc_Name,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,GE65_Sprsn_Flag,GE65_Tot_Clms,GE65_Tot_30day_Fills,GE65_Tot_Drug_Cst,GE65_Tot_Day_Suply,GE65_Bene_Sprsn_Flag,GE65_Tot_Benes,Year
1315,1740266568,Johns,Paul,Reno,NV,32,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,68,68.0,1904,1729420.17,25.0,,55.0,55.0,1399231.04,1540.0,#,,2018
1316,1740374487,Wilson,Scott,Tucson,AZ,4,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,23,23.0,644,602301.72,,#,,,,,*,,2018
1317,1740486166,Murray,Alexis,Oxnard,CA,6,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,19,19.0,532,485471.52,,*,,,,,*,,2018
1318,1740503598,Saberi,Behnam,New York,NY,36,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,22,22.0,616,561140.88,,#,,,,,*,,2018
1319,1740553494,Mckinney,Jeffrey,Palo Alto,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,26,26.0,728,634991.39,,#,,,,,*,,2018
1320,1740592120,Surti,Farhat,San Pablo,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,431008.13,,,17.0,17.0,431008.13,476.0,*,,2018
1321,1750330601,Paranada,Kathleen,Richland,WA,53,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,281892.29,,*,,,,,*,,2018
1322,1750364782,Lyles,William,Maryville,TN,47,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,384737.39,,*,,,,,*,,2018
1323,1750369559,Robson,Simon,Boston,MA,25,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,384783.48,,*,,,,,*,,2018
1324,1750374328,Levin,Douglas,Columbus,OH,39,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,278054.46,,*,,,,,*,,2018
1325,1750402459,Sharma,Kanan,Dayton,OH,39,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,273132.2,,*,,,,,*,,2018
1326,1750595443,Veluru,Chandra,Yuba City,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,286858.13,,,11.0,11.0,286858.13,308.0,*,,2018
1327,1760432066,Mukherjee,Sandeep,Omaha,NE,31,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,310890.24,,*,,,,,*,,2018
1328,1760453286,George,Garth,Leesburg,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,16,16.0,448,416085.81,,*,,,,,*,,2018
1329,1760458434,Campbell,Shirley,Saint Louis,MO,29,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,61,61.0,1708,1575993.01,21.0,,27.0,27.0,699552.25,756.0,*,,2018
1330,1760488563,Pound,David,Indianapolis,IN,18,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,19,19.0,532,486943.52,,*,,,,,*,,2018
1331,1760565691,Row,James,San Francisco,CA,6,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,32,32.0,896,387334.4,13.0,#,,,,,*,,2018
1332,1760583785,Cronk,Brian,Fort Collins,CO,8,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,26,26.0,728,658295.03,,,15.0,15.0,374588.46,420.0,*,,2018
1333,1760710495,Pillsbury,Carol,Pinehurst,NC,37,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,16,16.0,448,396982.93,,*,,,,,*,,2018
1334,1770528697,Mantry,Parvez,Dallas,TX,48,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,26,26.0,728,686603.28,,,11.0,11.0,286033.98,308.0,*,,2018
1335,1770558967,Conner,Pamela,San Diego,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,285569.77,,*,,,,,*,,2018
1336,1770562548,Brandon,William,Taunton,MA,25,Family Practice,S,Epclusa,Sofosbuvir/Velpatasvir,21,21.0,588,522525.03,,*,,,,,*,,2018
1337,1770617011,Leinart,Robbie,Knoxville,TN,47,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,303679.4,,*,,,,,*,,2018
1338,1770643843,Moore,Allison,Dallas,TX,48,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,460362.35,,*,,,,,*,,2018
1339,1770692428,Schlansky,Barry,Portland,OR,41,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,217875.6,,*,,,,,*,,2018
1340,1770737009,Mccloud,Fawn,Vallejo,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,435698.45,,#,,,,,*,,2018
1341,1770786139,Todd,Nancy,Kansas City,MO,29,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,379944.27,,*,,,,,*,,2018
1342,1770788622,Cantu-Garza,Melissa,Weslaco,TX,48,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,285110.39,,*,,,,,*,,2018
1343,1770824476,Byers,Alysia,Jackson,MS,28,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,333786.01,,*,,,,,*,,2018
1344,1770936676,Taniguchi,Johanna,Seattle,WA,53,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,24,24.0,672,620530.47,,#,,,,,*,,2018
1345,1780033605,Tippin,Haley,Oklahoma City,OK,40,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,61,61.0,1708,1586766.31,24.0,,25.0,25.0,652691.28,700.0,*,,2018
1346,1780052043,Manneh,Foday,Palm Springs,CA,6,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,102,104.0,2918,1234628.4,41.0,,68.0,70.0,823085.6,1966.0,,28.0,2018
1347,1780699975,Naz,Shabana,New Bedford,MA,25,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,455507.79,,*,,,,,*,,2018
1348,1780754481,Wolf,Lucas,Beverly,MA,25,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,299049.0,,*,,,,,*,,2018
1349,1780781302,Johnson,David,Madisonville,KY,21,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,319989.76,,*,,,,,*,,2018
1350,1780810887,Stewart,Rachel,Fort Worth,TX,48,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,37,37.0,1036,959321.85,13.0,,13.0,13.0,345226.74,364.0,*,,2018
1351,1780829374,Pagadala,Mangesh,Dallas,TX,48,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,320455.44,,*,,,,,*,,2018
1352,1790094878,Tsao,Ana,Long Beach,CA,6,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,122,122.0,1806,781698.4,27.0,,93.0,93.0,599897.4,1386.0,#,,2018
1353,1790717478,Johnston,Richard,Columbus,MS,28,Emergency Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,360709.31,,*,,,,,*,,2018
1354,1790734879,Pinto,Paul,Colorado Springs,CO,8,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,425505.81,,*,,,,,*,,2018
1355,1790827566,Barnett,Michelle,Colorado Springs,CO,8,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,282794.56,,*,,,,,*,,2018
1356,1790834687,Rowe,Katherine,Harbor City,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,28,28.0,574,248263.6,,#,,,,,*,,2018
1357,1801020847,Dwyer,Laura,Santa Fe,NM,35,Family Practice,S,Epclusa,Sofosbuvir/Velpatasvir,19,19.0,532,487547.58,,*,,,,,*,,2018
1358,1801022959,Seaman,Andrew,Hillsboro,OR,41,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,326947.96,,*,,,,,*,,2018
1359,1801027644,Jafri,Syed-Mohammed,Detroit,MI,26,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,448152.61,,#,,,,,*,,2018
1360,1801082946,Amador,Cory,San Bernardino,CA,6,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,61,61.0,1708,1499101.92,25.0,,48.0,48.0,1192056.0,1344.0,#,,2018
1361,1801148572,Foster,Sheryl,Memphis,TN,47,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,378813.42,,*,,,,,*,,2018
1362,1801153531,Hull,Karla,Williamsburg,VA,51,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,27,27.0,756,682199.24,,,12.0,12.0,302234.48,336.0,*,,2018
1363,1801191747,Vu,Thuy,Dallas,TX,48,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,31,31.0,854,750396.24,13.0,#,,,,,*,,2018
1364,1801227822,Lurch,Mellessa,New York,NY,36,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,371067.54,,#,,,,,*,,2018
1365,1801237441,Sanders,Carol,Kingsport,TN,47,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,364052.63,,,0.0,0.0,0.0,0.0,#,,2018
1366,1801854450,Hassanein,Tarek,Coronado,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,24,24.0,672,605526.08,,#,,,,,*,,2018
1367,1801866124,Kozak,Jennifer,St Clair Shores,MI,26,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,24,24.0,672,602624.51,11.0,#,,,,,*,,2018
1368,1801869656,Dunn,Winston,Kansas City,KS,20,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,324953.35,,,0.0,0.0,0.0,0.0,#,,2018
1369,1801898358,Niskanen,Grant,Klamath Falls,OR,41,Family Practice,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,322174.36,,,13.0,13.0,322174.36,364.0,*,,2018
1370,1801901335,Laperouse,Patrick,Lafayette,LA,22,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,351029.84,,*,,,,,*,,2018
1371,1811031222,Fenkel,Jonathan,Philadelphia,PA,42,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,22,22.0,616,564710.11,,*,,,,,*,,2018
1372,1811909864,Cecil,Bennet,Louisville,KY,21,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,74,74.0,2072,1888363.59,31.0,,32.0,32.0,805804.38,896.0,,11.0,2018
1373,1811971237,Grieshop,Theodore,Spartanburg,SC,45,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,299445.24,,*,,,,,*,,2018
1374,1811986581,Elliott,David,Stuart,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,280368.98,,*,,,,,*,,2018
1375,1821043217,Anusionwu,Chike,Crestview Hills,KY,21,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,431515.8,,*,,,,,*,,2018
1376,1821047176,Jacob,Sheraj,Gainesville,GA,13,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,307358.43,,*,,,,,*,,2018
1377,1821069162,Galati,Joseph,Houston,TX,48,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,16,16.0,448,413314.78,,*,,,,,*,,2018
1378,1821089467,Kim,Arthur,Boston,MA,25,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,280690.94,,,0.0,0.0,0.0,0.0,#,,2018
1379,1821117532,Devoss,Amanda,Madison,WI,55,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,303985.42,,*,,,,,*,,2018
1380,1821190562,Pothamsetty,Srikiran,Orlando,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,284604.61,,*,,,,,*,,2018
1381,1821498023,Andreoli,Lindsey,Denver,CO,8,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,50,50.0,1400,889359.71,18.0,,37.0,37.0,700141.63,1036.0,#,,2018
1382,1821527284,Casmire,Myeisha,Beaumont,TX,48,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,26,26.0,728,666432.11,,*,,,,,*,,2018
1383,1821592643,Scholz,Kathleen,Pittsburgh,PA,42,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,285379.16,,*,,,,,*,,2018
1384,1831121664,Shambaugh,Patricia,Gainesville,FL,12,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,21,21.0,588,516666.38,,*,,,,,*,,2018
1385,1831126887,Jobson,Brenda,London,KY,21,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,23,23.0,644,576553.46,,*,,,,,*,,2018
1386,1831179290,Herman,Michael,Fleming Island,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,436309.34,,#,,,,,*,,2018
1387,1831183938,Abbassi,Abdi,Jacksonville,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,355170.35,,*,,,,,*,,2018
1388,1831191162,Mccabe,Marshall,Olympia,WA,53,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,331911.01,,*,,,,,*,,2018
1389,1831269794,Carriero,Damaris,New York,NY,36,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,320763.58,,*,,,,,*,,2018
1390,1831307040,Wieland,Amanda,Aurora,CO,8,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,243215.28,,*,,,,,*,,2018
1391,1831404375,Farhar,Regina,Anaheim,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,392,169509.8,,,17.0,17.0,169509.8,392.0,*,,2018
1392,1831425578,James,Amy,Newport News,VA,51,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,32,32.0,896,826619.54,11.0,,18.0,18.0,459046.2,504.0,*,,2018
1393,1831508696,Trager,Adrienne,San Diego,CA,6,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,205771.4,11.0,#,,,,,*,,2018
1394,1841259835,Mchugh,Johnny,West Monroe,LA,22,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,279684.17,,*,,,,,*,,2018
1395,1841266053,Blank,Tara,Port Huron,MI,26,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,20,20.0,560,500018.49,,#,,,,,*,,2018
1396,1841685237,Haselhuhn,Taryn,Baltimore,MD,24,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,315256.86,,,13.0,13.0,315256.86,364.0,*,,2018
1397,1851311104,Peterson,Ralph,Oakland,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,30,30.0,840,769839.45,13.0,#,,,,,#,,2018
1398,1851338941,Cox,Conrad,Lakewood,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,442630.08,,*,,,,,*,,2018
1399,1851492938,Tsui,Judith,Seattle,WA,53,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,277222.19,,*,,,,,*,,2018
1400,1851494892,Haptu,Hanna,Lynn,MA,25,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,17,17.0,476,437419.4,,*,,,,,*,,2018
1401,1861550964,Polet,Jill,Melbourne,FL,12,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,21,21.0,588,538374.28,,*,,,,,*,,2018
1402,1861597080,Mcbryde,Jennifer,Dallas,TX,48,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,27,27.0,756,658728.18,11.0,#,,,,,*,,2018
1403,1861616153,Davila,Luis,Jasper,AL,1,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,28,28.0,784,724984.16,11.0,,14.0,14.0,363844.2,392.0,*,,2018
1404,1861625741,Bhat,Haimavathi,Drexel Hill,PA,42,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,32,32.0,265,242416.22,,*,,,,,*,,2018
1405,1861675050,Rowan,Sarah,Aurora,CO,8,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,166529.12,,*,,,,,*,,2018
1406,1861808230,Lovell,Christopher,Mobile,AL,1,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,40,40.0,1120,1056308.85,14.0,,22.0,22.0,576823.56,616.0,*,,2018
1407,1871592162,Schultz-Peters,Sandra,Myrtle Beach,SC,45,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,304693.98,,*,,,,,*,,2018
1408,1871606541,Rector,Clayton,Sacramento,CA,6,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,24,24.0,672,607886.02,,,12.0,12.0,302080.21,336.0,*,,2018
1409,1871686964,Morris,April,Newport News,VA,51,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,384425.67,,*,,,,,*,,2018
1410,1871826818,Romero,Roberta,San Antonio,TX,48,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,329739.96,,#,,,,,*,,2018
1411,1871894329,Hepner,Ashley,Chandler,AZ,4,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,390612.93,,*,,,,,*,,2018
1412,1871939298,Richey,Abigail,Fountain Hill,PA,42,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,370145.76,,#,,,,,*,,2018
1413,1881082915,Tu,Colleen,Monterey Park,CA,6,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,26,26.0,728,314709.2,15.0,#,,,,,#,,2018
1414,1881654226,Mena,Edward,Pasadena,CA,6,Undefined Physician type,S,Epclusa,Sofosbuvir/Velpatasvir,80,80.0,2240,2013061.83,30.0,,65.0,65.0,1635166.44,1820.0,#,,2018
1415,1881660538,Shankar,Uday,Hazard,KY,21,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,301080.34,,*,,,,,*,,2018
1416,1881754968,Smith,Virginia,Somerville,MA,25,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,323759.18,,*,,,,,*,,2018
1417,1881784460,Tise,Sarah,Aurora,CO,8,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,25,25.0,700,302605.0,,#,,,,,*,,2018
1418,1881813731,Mitchel,Anne,Sarasota,FL,12,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,311054.44,,*,,,,,*,,2018
1419,1881836450,Martinez-Camacho,Alvaro,Denver,CO,8,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,22,22.0,616,428738.99,,*,,,,,*,,2018
1420,1881885911,Satheesh,Sreekala,Atlanta,GA,13,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,58,58.0,1624,702043.6,23.0,#,,,,,#,,2018
1421,1881967255,Schultz,Beth,Winchester,VA,51,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,283836.22,,*,,,,,*,,2018
1422,1891045183,Ahmad,Muhammad,Houston,TX,48,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,21,21.0,504,452602.59,,*,,,,,*,,2018
1423,1891098745,Barchus,Andrew,Fort Wayne,IN,18,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,37,37.0,1036,932236.04,14.0,,14.0,14.0,342746.84,392.0,*,,2018
1424,1891101036,Edwards,Stephanie,Danbury,CT,9,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,19,19.0,532,486382.63,,#,,,,,*,,2018
1425,1891195806,Meadows,Journey,Berkeley,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,302993.94,,,12.0,12.0,302993.94,336.0,*,,2018
1426,1891716494,Rojter,Sergio,Los Angeles,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,45,45.0,1260,1124687.33,17.0,#,,,,,#,,2018
1427,1891760526,Spinner,Gary,Bridgeport,CT,9,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,392,334924.53,,*,,,,,*,,2018
1428,1891871836,Hubbard,Sarah,Richmond,VA,51,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,324488.46,,*,,,,,*,,2018
1429,1891958997,Stewart,Julie,Pittsburg,KS,20,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,382417.62,,,0.0,0.0,0.0,0.0,#,,2018
1430,1891987277,Nazari,Azar,Anaheim,CA,6,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,38,38.0,1064,459959.6,16.0,#,,,,,#,,2018
1431,1902041981,Thompson,Jamie,Colorado Springs,CO,8,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,23,23.0,644,588669.7,,#,,,,,*,,2018
1432,1902118102,Bender,Jenna,Nebo,NC,37,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,22,22.0,616,575304.28,,*,,,,,*,,2018
1433,1902192503,Moore,Richard,Durham,NC,37,Family Practice,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,333916.87,,,0.0,0.0,0.0,0.0,#,,2018
1434,1902264856,Mitchell,Stephanie,Olympia,WA,53,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,325743.9,,*,,,,,*,,2018
1435,1902279904,Graybeal,Monica,Spokane,WA,53,Pharmacist,T,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,434963.34,,*,,,,,*,,2018
1436,1902813736,Tegger,Mary,Portland,OR,41,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,280,255250.61,,*,,,,,*,,2018
1437,1902894769,Kish,Barbara,Saginaw,MI,26,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,20,20.0,560,494500.29,,*,,,,,*,,2018
1438,1902913288,Willis,Brian,Portland,OR,41,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,27,27.0,756,326813.4,,#,,,,,*,,2018
1439,1912000811,Faraji,Eshagh,Turlock,CA,6,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,22,22.0,616,559605.36,,*,,,,,*,,2018
1440,1912050758,Ball,Amy,Battle Creek,MI,26,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,19,19.0,532,486147.01,,*,,,,,*,,2018
1441,1912078304,Bernstein,David,Manhasset,NY,36,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,454398.27,,#,,,,,*,,2018
1442,1912136979,Appannagari,Anoop,Munster,IN,18,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,281257.31,,*,,,,,*,,2018
1443,1912155524,Echaiz Arroyo,Jose,Richland,WA,53,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,18,18.0,504,459931.03,,*,,,,,*,,2018
1444,1912378241,Roeder,Kathleen,Santa Fe,NM,35,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,46,46.0,1288,1174143.05,18.0,,30.0,30.0,760823.1,840.0,#,,2018
1445,1922016757,Scheuermann,Jennifer,New Orleans,LA,22,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,91,91.0,2548,2287507.53,32.0,,67.0,67.0,1685761.73,1876.0,#,,2018
1446,1922035617,Hoffman,Martin,Hartford,CT,9,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,20,20.0,560,518468.48,,#,,,,,*,,2018
1447,1922055276,Davidoff,Samuel,Forest Hills,NY,36,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,302895.84,,,12.0,12.0,302895.84,336.0,*,,2018
1448,1922070762,Boldt,Mark,Saint Paul,MN,27,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,297033.06,,*,,,,,*,,2018
1449,1922186733,Dowell,Mark,Casper,WY,56,Infectious Disease,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,364,326795.92,,*,,,,,*,,2018
1450,1932113438,Ibrahim,Ghaith,Warren,MI,26,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,385023.73,,*,,,,,*,,2018
1451,1932145745,Kota,Ranga,Portage,IN,18,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,310989.66,,*,,,,,*,,2018
1452,1932270832,Ahmadi,Anis,Saint Augustine,FL,12,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,370722.9,,*,,,,,*,,2018
1453,1932276706,Donoghue,Deborah,Anaheim,CA,6,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,13,13.0,336,145267.4,,*,,,,,*,,2018
1454,1932318367,Acosta,Jennifer,Topeka,KS,20,Physician Assistant,S,Epclusa,Sofosbuvir/Velpatasvir,15,15.0,420,389177.23,,*,,,,,*,,2018
1455,1932353877,Franco,Ricardo,Birmingham,AL,1,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,27,27.0,756,673268.44,,*,,,,,*,,2018
1456,1942233929,Membreno,Fernando,San Antonio,TX,48,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,11,11.0,308,277739.4,,*,,,,,*,,2018
1457,1942236054,Kirkland,Stacey,Yuma,AZ,4,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,23,23.0,644,582681.28,,#,,,,,*,,2018
1458,1942317482,Kondaveeti,Ravi,Pittsburgh,PA,42,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,310276.29,,,12.0,12.0,310276.29,336.0,*,,2018
1459,1942369574,Truong,Hien,Panorama City,CA,6,Internal Medicine,S,Epclusa,Sofosbuvir/Velpatasvir,35,35.0,490,212121.0,,#,,,,,*,,2018
1460,1942749379,Hortel,Kelly,Phoenix,AZ,4,Nurse Practitioner,S,Epclusa,Sofosbuvir/Velpatasvir,29,29.0,812,730791.37,,,18.0,18.0,446974.34,504.0,*,,2018
1461,1952532889,Naveed,Ammara,Houston,TX,48,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,30,30.0,840,734689.01,11.0,,18.0,18.0,444433.28,504.0,*,,2018
1462,1952542680,Elias,Georg,Livingston,TX,48,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,14,14.0,392,368803.56,,*,,,,,*,,2018
1463,1952614091,Oberste,Sarah,Tulsa,OK,40,Gastroenterology,S,Epclusa,Sofosbuvir/Velpatasvir,12,12.0,336,313503.69,,*,,,,,*,,2018
